,x,y,label,title
81,0.21546653695580412,-0.5773895948578114,0,The Blind Man Who Did Not Want to See Titanic (2021)
82,0.03385085523065267,0.6453910554954141,0,Point Blank (2015)
83,0.4838532037631714,-0.13891550960734658,1,The Quiet Girl (2022)
84,0.09585717231230648,0.32436435700103816,3,The Vanishing (1988)
85,0.20588090032306033,0.5114370071836213,0,The Broken Circle Breakdown (2012)
86,0.5472447358190714,-0.10628590965124199,1,Amélie et Compagnie (2017)
87,-0.5594184210334779,0.4217412501058368,0,Tokyo Ghoul: Root A (2015)
88,-0.5279883857543891,-0.047973624363870496,2,Heroes of the Long Road Home (2017)
89,0.389940893418924,0.21950684473337365,0,Breathe: Into the Shadows (2020)
90,-0.18105723940318613,0.16259457461269852,0,Mischievous Kiss: Love in Tokyo (2013)
91,0.5566383530343174,-0.3733288349837279,0,Dragon Ball Z: Revival Fusion (1995)
92,-0.7568181093549087,-0.14931189053167407,0,Killing the Indian in the Child (2021)
93,0.35205091336875854,0.3514731322328985,0,Pickpocket (1959)
94,-0.3195556560462651,-0.43481980950038457,5,Last Train Home (2009)
95,-0.0636350653625352,-0.82388270167163,0,The Incredibly Sad Princess (1968)
96,-0.05520140223806135,0.8152151191770627,0,Busted! (2018)
97,-0.23954048794617636,-0.23455554745500004,5,Perinbaba (1985)
98,0.5419403093754662,-0.30109759839777706,0,The Man Without a Past (2002)
99,-0.021352070665315307,-0.5797147338806586,5,L'enfant de personne (2021)
100,-0.636132853825122,-0.09916490862360158,2,"The Battle of Algiers, a Film Within History (2017)"
101,0.6033783918011703,-0.06482183716799718,1,In a Better World (2010)
102,0.7475547589904412,-0.08028762172861238,1,Tokyo Sonata (2008)
103,0.5024449553431728,-0.34997793532409815,0,The Big Picture (2000)
104,-0.5617708373112781,0.2650855923752502,4,The Fairies (2005)
105,-0.24981943253291022,-0.4267793916992646,5,Damage Done: The Drug War Odyssey (2006)
106,-0.2710105241858787,0.12199106278966788,0,I Know Who You Are (2017)
107,0.7503402689378842,0.34317623392518576,0,Elle s'appelle Sabine (2007)
108,0.27566937057785046,-0.17912845451487985,3,Le Grand Amour (1969)
109,-0.0831684594631555,-0.16450355473634123,0,Elling (2001)
110,-0.07314720510758203,-0.2791409200287376,5,The Adventures of Young Indiana Jones (2002)
111,-0.15500815161634768,0.7281090584700466,0,Monsieur Lazhar (2011)
112,0.651593486275177,0.12462166718606497,0,The Long Farewell (1971)
113,0.11184417739587825,0.6427338457675148,0,Liza the Fox-Fairy (2015)
114,-0.35689027927150857,-0.6813285073674097,0,O Velho: A História de Luiz Carlos Prestes (1997)
115,0.3089516127818844,-0.35497100272588644,0,Tokyo Trial (2017)
116,0.6925029238555193,-0.14894764197992083,1,Brothers (2004)
117,-0.6834441491876776,-0.16824284084759727,0,Breathless (2008)
118,0.17532844958938845,0.45078875417246067,3,A Royal Affair (2012)
119,0.39978384556272506,-0.31457250776201434,0,Resident Evil Village: Shadows of Rose (2022)
120,-0.18149148462557843,0.42094485946734767,5,Cautious Hero: The Hero Is Overpowered but Overly Cautious (2019)
121,-0.6030822091588643,-0.3121061404535745,2,"Cinema, mon amour (2015)"
122,0.11381666897912322,-0.6820456382229881,5,A Town Called Panic (2009)
123,0.6576469274796329,-0.09746291374840801,1,Tomboy (2011)
124,0.6523155403709131,-0.5047033138893515,0,Alice (1988)
125,0.33990773097641136,0.14053271220245395,3,The Kid with a Bike (2011)
126,-0.47749485439115463,-0.5867838855718291,0,Megafires (2019)
127,-0.1553292103740364,-0.055199605602087976,3,The Child (2005)
128,0.6414023349696322,-0.1388348467934789,1,Song of the Exile (1990)
129,0.6210657506613717,-0.5415162646833865,0,Happening (2021)
130,0.6430074051316111,-0.14653443875532032,1,Gurbet Kuslari (1964)
131,0.709649288293135,-0.19824827653789606,1,The Hunting Ground (2015)
132,0.07049558385750454,-0.33409432383646864,3,Rules of the Game (2014)
133,0.47582773761144026,0.36047192056549615,0,Travelers and Magicians (2003)
134,-0.3812598414632984,0.5248264595288483,4,Pickpocket (1997)
135,0.42196439745485165,-0.3902732460247164,0,Seraphine (2008)
136,0.25710990817706386,0.10744311767580561,3,L'Enfant Terrible (2019)
137,0.29464062175354433,0.2435998861244385,3,2046 (2004)
138,0.6869811327518621,-0.3735788792910053,0,The Secret of the Grain (2007)
139,0.6949499198211262,-0.17766796125107004,1,Leila's Brothers (2022)
140,-0.0962445442517575,-0.1737815430060296,3,URÆD - FEARLESS (2022)
141,-0.25851754668586563,0.6500301176534824,4,"Biyudo si daddy, biyuda si mommy (1997)"
142,-0.3924109553324157,-0.5451597852437248,0,"Charles, Emperor King (2015)"
143,0.5901386121765421,-0.455805451402611,0,Enteng Kabisote 2: Okay ka fairy ko... The legend continues (2005)
144,-0.00900455674395086,-0.6848630066041468,5,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat (2021)
145,-0.6272407182791992,0.128822818026644,0,Heartbeat (2010)
146,-0.35397462160472615,-0.6826002459234555,0,Tokyo Trial (2016)
147,-0.0791191483556188,0.067232533924852,3,Shaolin Soccer (2001)
148,0.2347947874223356,0.6313627041791752,0,A Summer Tale (2000)
149,-0.06637892735293381,0.5249468925636716,2,Another Coin for the Merry-Go-Round (2021)
150,-0.29340379722297144,0.3272257522420284,0,13 (2005)
151,0.2795509176160399,-0.03993756438709392,3,The Legendary Life of Ernest Hemingway (1989)
152,0.2207222301061197,-0.12380952772489404,3,The Hedgehog (2009)
153,0.6121125512698772,0.17337807567803704,0,Let the Child Be the Guide (2017)
154,0.5419403093757793,-0.30109759839820294,0,Obsluhoval jsem anglického krále (2006)
155,-0.05799754166053299,0.609516109097783,4,Infernal Affairs II (2003)
156,-0.3787671234637409,-0.2808785417801513,2,Ajami (2009)
157,-0.5672556827046958,0.4600529712187166,0,Nothing Ever Happened (2022)
158,0.2435992457012959,0.09107381295901298,3,L'enfant de Paris (1913)
159,-0.2074448354886826,-0.7969312283228939,0,Polisse (2011)
160,0.29762489633131034,0.49834608621879933,0,Farewell to the Ark (1984)
161,0.271307616469798,0.18861773443296032,3,Rundskop (2011)
162,0.6129383631253509,0.026440861541880148,1,The Hunting (2019)
163,-0.6574381748856819,0.1721387114337186,0,Raw (2008)
164,0.4336991641871347,0.009213811124009744,1,Tokyo Ravens (2013)
165,0.10903108342338716,-0.24592590549495483,3,In the Name of Love (2008)
166,-0.7044596704867401,-0.018952048605413416,2,Se souvenir des cendres - Regards sur Incendies (2010)
167,-0.25924745860454507,0.43556701158823075,4,When Heroes Fly (2018)
168,0.8137506300137949,0.16440420858052807,0,Au four et au moulin: les coulisses de Micmacs à Tire-Larigot (2010)
169,-0.09833421940238742,-0.6669561074731094,5,"Zyuden Sentai Kyoryuger vs. Go-Busters: Dinosaur Great Battle! Farewell, Eternal Friends (2014)"
170,-0.6341585630924118,0.23549701528619413,0,Fearless: The Women Fighting Putin (2022)
171,-0.5763964461398113,-0.17950405933588934,2,Stars in the Sky: A Hunting Story (2018)
172,0.4589477547896033,0.384495118407588,3,I Still Hide to Smoke (2016)
173,-0.037001346419344855,0.7461874356596405,0,You Don't Know Who You're Talking To (2016)
174,-0.03680257960594446,0.2707204074782012,3,Adem (2010)
175,-0.18817808089126856,0.31973789107231493,4,The Age of Assassins (1967)
176,0.31504013955029353,0.07909065376675342,3,À Nos Amours (1983)
177,0.284392486526015,-0.011128649495603002,3,"The Night, Angel and Our Children (1994)"
178,0.6999851881061657,0.23727316258323605,0,My Brothers and I (2021)
179,0.1656911143543441,0.6330418980076418,0,Balzac and the Little Chinese Seamstress (2002)
180,-0.5791995714866921,-0.4989492088614876,0,Exiled (2006)
181,-0.603082209158865,-0.31210614045357443,2,Lumumba (2000)
182,-0.12016852381132673,-0.6556022905313523,5,Flame & Citron (2008)
183,-0.34742547669519824,0.6161233131857863,4,The Emperor and the Assassin (1998)
184,-0.7579296059267088,-0.31621571956823336,0,Vice caché (2005)
185,-0.603082209158865,-0.31210614045357465,2,Fearless: The Inside Story of the AFLW (2022)
186,0.320806851033861,-0.4380299073611084,3,The Flaming Heart (2021)
187,0.4852591730098261,0.24590459514320007,0,La vie devant elles (2015)
188,0.3952053428726186,-0.7174636493053979,0,"Ernest Hemingway, quatre mariages et un enterrement (2021)"
189,-0.4428426957415923,-0.08684966801140839,2,Alphaville - Inside the Wall (2009)
190,-0.4182131049130184,-0.7035240654494669,0,Stones in Exile (2010)
191,-0.4975435600929905,-0.4149493749472715,2,The Gleaners and I: Two Years Later (2002)
192,0.39211704543187864,-0.42362581727881454,0,Tokyo Drifter (1966)
193,0.5857215364247633,-0.1659390127421916,1,Blue Ruin (2013)
194,-0.10325045083884077,0.01356520768338238,0,Man on the Train (2002)
195,0.1520404967016157,0.7337014380304251,0,The Fearless Vampire Killers (1967)
196,0.5416408460229917,0.2275669131569421,0,A Child's Secret (2006)
197,-0.22565778490794855,0.35898188265848313,4,Timbuktu (2014)
198,-0.7281075562601228,-0.16423647074498895,0,Anything for Her (2008)
199,0.7072739898288134,-0.0010522075572004445,1,Maman est chez le coiffeur (2008)
200,-0.03843585925038625,-0.7256821996754997,5,Carlos Ghosn: The Last Flight (2021)
201,0.023899108441616333,-0.14556522479661327,3,The Names of Love (2010)
202,-0.5536899178743953,-0.051696403295441604,2,Heartbeats (2010)
203,0.09959031186761395,0.017771074835479055,3,Lorna's Silence (2008)
204,-0.2726862835605393,-0.2085363703698139,0,How I Celebrated the End of the World (2006)
205,0.7709299928110335,0.1894986495247378,0,The Brothers Lionheart (1977)
206,-0.6574381447974847,0.17213875973291817,0,24 City (2008)
207,0.6685258139685554,0.1011922807541137,1,"Farewell, Home Sweet Home (1999)"
208,-0.6260214080095712,0.014894000614808157,2,She Spent So Many Hours Under the Sun Lamps (1985)
209,-0.12505307546409353,0.10592581469100909,2,The Flame's Daughter (2018)
210,0.43364475017914683,0.2683640396691231,0,L'enfant perdu (1997)
211,-0.3474254766951981,0.6161233131857868,4,Nero a metà (2018)
212,-0.0941168765469401,-0.7370511229321786,5,Last Exile: Gin'yoku no Fam (2011)
213,-0.053926607198624986,-0.6673007745460143,5,Tokyo Mew Mew (2002)
214,-0.025806824454763292,-0.5530124291262707,0,Making of House of Flying Daggers (2004)
215,0.5931322649910757,0.1285025968954972,1,Ernest et Célestine en hiver (2017)
216,-0.48703073489730253,0.5668657922655659,0,Dragon Ball Z: Super Android 13 (1992)
217,-0.6858874064833677,0.03595473389430477,2,The Models of 'Pickpocket' (2003)
218,0.09357876360600557,0.8074720893337212,0,All of Our Heartbeats Are Connected Through Exploding Stars (2022)
219,-0.506583794139664,0.24116218705423992,0,John the Fearless (1984)
220,0.34811562526429524,-0.4212402589383282,0,Up and Down (1993)
221,0.293071152850067,-0.4086029463916233,0,The Page Turner (2006)
222,-0.5331043106090205,0.16730973016607306,0,Fairy Tail: Priestess of the Phoenix (2012)
223,-0.09500127479014903,-0.3292129653724773,0,The Five of Us (2004)
224,-0.7751534050229597,-0.2705487658494838,0,La dialectique peut-elle casser des briques? (1973)
225,0.6751817126205399,-0.19245929434990877,1,Against Their Will (2012)
226,-0.4049886948186002,0.5560550365240062,4,Nafas-borideh (1978)
227,-0.12256477765023392,0.3933963095235028,4,Chicken with Plums (2011)
228,0.248080239502754,0.6975690342393379,0,Sister (2012)
229,0.45829815826262993,-0.4752857257539562,4,Alphaville (1965)
230,0.1829766619260708,0.06513845884945282,3,Raw (2016)
231,0.18535353446300884,0.015734682829059828,3,Declaration of War (2011)
232,0.3409714272650765,0.6148424992224726,0,Winter in Wartime (2008)
233,0.6766083788787175,0.1771007525249247,0,Ip Man 3 (2015)
234,-0.7784755582698375,0.2578417554544762,0,Drug War (2012)
235,-0.7503250062223549,-0.2064965205333794,0,Up and Down (2004)
236,0.5747428101168742,0.4598912841867145,0,The Time That Remains (2009)
237,-0.201992393460118,-0.45705990790714357,2,Sadness and Joy in the Life of Giraffes (2019)
238,-0.6222542034318838,-0.24158268759960475,2,Tokyo! (2008)
239,0.538461174023963,0.30103983615693936,5,Farewell (2009)
240,0.5530897348241818,-0.5487241333343267,0,Shadow (2018)
241,-0.44550959308109433,0.28926065285863145,4,In the Shadows (2017)
242,-0.1285327192492223,0.6571644689840671,0,Farewell to the Land (1982)
243,0.4110456199685601,-0.03143203943650997,1,An Impossible Love (2018)
244,-0.3075313890782658,0.6317259874536839,4,Mon amour (2020)
245,-0.49984862552677,-0.5654625279427021,0,Elles et moi (2008)
246,-0.3551391922497126,0.25897056766535237,4,Alev Alev (2020)
247,-0.657438144814956,0.17213875970431142,0,Sjit Happens (2012)
248,-0.20910905829031645,-0.04742793844757637,0,A Cat in Paris (2010)
249,-0.4448231851313926,-0.03679286557284768,2,The Lunnis and the Great Fairy Tales Adventure (2019)
250,0.10122784813513616,-0.8138677496795981,0,Supercop (1992)
251,-0.679479167935274,-0.09848910610470021,2,Oxygen Starvation (1992)
252,0.10355954645170286,0.11210169190245889,3,The Plessis Girls (2016)
253,0.40529479544164393,0.582497732951148,0,Black Statement Book (1963)
254,0.48025159152620034,-0.38355656600245613,0,The Assassination of Richard Nixon (2004)
255,0.22365262213362827,0.4955514525480229,0,La garçonne (1936)
256,0.06265678248615655,-0.36680306250812,3,Lupin III: Farewell to Nostradamus (1995)
257,-0.35350025239717003,0.09900839467455545,0,Flame and Women (1967)
258,0.6266988129563148,0.33989221412623527,0,Things to Come (2016)
259,0.5972304748681543,0.2176142330498055,0,Der letzte Zeuge (1960)
260,0.1529074125174005,-0.2318598487127889,0,The Dawn of the Sad Street (2008)
261,0.5750168847902375,-0.08264464213349629,1,White Material (2009)
262,0.16412226215371634,-0.09247022035780562,3,Our Children (2019)
263,0.3830725898407803,0.11500085880421035,1,Nothing Bad Can Happen (2013)
264,0.46015742369452817,0.4287792627315495,3,Le petit lieutenant (2005)
265,0.4847923349241502,0.40762329626655275,3,Soldier Blue (1970)
266,-0.5901773543669446,0.09656094377588871,0,The Witnesses (2007)
267,-0.1902608115757863,0.5795783929184832,0,Springtime in a Small Town (2002)
268,-0.7522730350801276,-0.016517962662481456,2,Three... Extremes (2004)
269,0.385535844783285,-0.2865518674805579,0,Mountains May Depart (2015)
270,0.06845160708191048,0.8095069483042516,0,Who Knows? (2001)
271,-0.2702052955819739,-0.41536548985255134,2,Caught in the Heartbeat (2018)
272,-0.7522730350803479,-0.01651796265820799,2,Abdullah: The Final Witness (2015)
273,-0.7522730350793941,-0.016517962676496644,2,I Know an Old Lady Who Swallowed a Fly (1964)
274,-0.09411687653247518,-0.7370511229323938,5,The Mysteries of Alfred Hedgehog (2010)
275,-0.6030822091588625,-0.3121061404535744,2,Carlo (2004)
276,-0.6672331581229098,0.30384431205272844,0,The Chargesheet: Innocent or Guilty? (2020)
277,-0.42985767575096306,-0.2776349242037404,2,Raw FM (1997)
278,-0.2695521304477809,-0.6597435157815247,0,Le mystère du lac (2015)
279,0.47461935611831324,-0.2365037824354335,0,Priceless (2012)
280,0.05619984621610564,0.6228825491896572,0,The Two Of Us (2018)
281,-0.2822140193361486,0.7350516433617313,0,Code Geass: Akito the Exiled 2 - The Torn-Up Wyvern (2013)
282,0.4800556410828786,-0.28211674329445285,0,Point Blank (2010)
283,0.2848319548065486,0.36059915025034256,0,Red Cliff (1949)
284,-0.18226017443500617,-0.5588539827701868,0,Holy Flame of the Martial World (1983)
285,0.32647801133967286,-0.28507481027776216,3,The Man on the Train (1958)
286,-0.633024355398095,0.17376605189474092,0,Sand Storm (2016)
287,-0.5040703154308427,0.0675982162225871,0,Lingui (2021)
288,0.6868221088962657,-0.45866165166577644,0,The Sad Widows of the Warlord (2016)
289,-0.5723842975863196,0.38216168154741775,0,Point Blank (2016)
290,-0.016827616404336658,-0.4159077509846392,5,Cache cache (2005)
291,-0.41930727382306626,-0.37747390966874994,2,(S)He (2020)
292,-0.4139927159068249,0.32437135684692253,4,Timbuktu (2004)
293,-0.420381565085382,0.6082641139840583,3,Fearless Kungfu King (2020)
294,0.44457400281949644,-0.6906425814130474,0,Terribly Happy (2008)
295,0.621863764928754,0.5325370137701638,0,"Destroy, She Said (1969)"
296,-0.293050310221157,-0.4840355511442066,0,La Virgen de los Sicarios (2000)
297,0.3372279819599661,0.7425877142375685,0,OSS 117: Lost in Rio (2009)
298,0.09101542645026062,0.21139667458860803,3,Kiss Me (2011)
299,0.6314382847530734,0.012960076047327037,1,The Forgiveness of Blood (2011)
300,0.6494148256528584,-0.3118926355385366,1,Our Children (2012)
301,0.610390419785546,0.36285010029812054,5,The Witness (2018)
302,0.6927322149120467,-0.25813794916503624,1,"Farewell, Mr. Haffmann (2021)"
303,0.5194029143030394,-0.28319621641894777,0,Tom of Finland (2017)
304,-0.4501949620186073,-0.31578458304640794,2,Infernal Affairs III (2003)
305,0.06274775318136577,0.40249047486129047,3,Forever Young (2022)
306,0.4111822462001797,0.5647448829797659,0,Shadow Detective (2022)
307,0.23732098449066844,0.3530082346764064,0,I Love You 2 (2017)
308,0.45786955145868086,-0.5317176962956554,0,Tokyo Ghoul: re (2018)
309,0.41784900263323477,-0.07159060238516661,5,The Cat in the Closet (2016)
310,0.375900889883511,-0.6505152541024124,0,The World for the two of us (2022)
311,-0.6030822091588625,-0.31210614045357427,2,Kohtaamisia (2009)
312,-0.47749519334268814,-0.5867835360408887,0,Rules of the Game (2015)
313,0.5473629744194083,-0.035464724520070524,1,My Best Friend (2018)
314,0.637003728703439,0.2900196920189427,0,Tomboy (2008)
315,0.5030886298117875,0.5644310278115634,0,Fearless (2017)
316,-0.5659375844312138,-0.313954015028392,2,Shall We Kiss? (2007)
317,-0.7522730350798298,-0.01651796266813674,2,Tel Aviv on Fire (2018)
318,0.35239688907724787,-0.6174164533271969,0,Exils (2004)
319,0.10427265669308874,-0.07083599814299955,3,"Polina, danser sa vie (2016)"
320,-0.03352076025213391,0.4020400669667733,4,The Bridesmaid (2004)
321,0.7059331576010928,-0.04100595830176234,1,Bamako (The Court) (2006)
322,-0.6713495877304055,-0.38586391489117156,0,Farewell Song (2019)
323,0.6677722967182937,0.08326733227284537,1,Fu zi (2006)
324,-0.5522397134294208,-0.2896810784502691,2,Exile (2020)
325,-0.47547784003442684,-0.2545354909850639,2,Franz + Polina (2006)
326,0.15590052627703854,0.5819071567635421,0,"Ana, My Love (2017)"
327,-0.3872978454948862,-0.17406378235219677,2,Savage Hunt of King Stakh (1980)
328,0.7475547589904418,-0.08028762172861238,1,The Brothers Karamazov (1958)
329,-0.23869706933100093,0.787450215985169,0,Lady Chatterley (2006)
330,-0.5916894607511437,0.15616636498079353,0,Heartbeats (2022)
331,-0.1503423128229135,-0.41232597520279596,0,Code Geass: Akito the Exiled - The Wyvern Arrives (2012)
332,0.11193557511593343,-0.32010946427430875,0,Kuro Gal ni Nattakara Shin'yuu to Shite Mita. (2021)
333,0.5676525467362434,0.14622522753161132,1,Sexe et amour en Russie (2020)
334,0.6181877008057474,0.2576140460852108,0,"Tule tagasi, Lumumba (1992)"
335,0.26802608948925216,-0.23588967878510508,0,The Moustache (2005)
336,0.25657994224175124,0.578118029974569,0,The Vanishing of Pato (2010)
337,0.40070262628486925,0.05776485436248014,0,L'enfant noir (1995)
338,0.7321935003058858,-0.15756149177579268,1,Flame in the Streets (1961)
339,-0.036668278390297765,0.6751619640629472,0,Malila: The Farewell Flower (2017)
340,-0.1670205122804902,0.1014707591717737,3,The Fearless Hyena (1979)
341,-0.08471057431560065,-0.2171960641948458,3,The Child Prodigy (2010)
342,0.37413033336525436,-0.16533901062976522,0,Carry on Pickpocket (1982)
343,0.5448280619456721,-0.4998654828592869,0,Farewell to the Night (2019)
344,-0.7281353232375474,-0.2802884603119247,0,Lilet Never Happened (2012)
345,-0.16273131888550318,-0.7164994793845311,5,Goodbye First Love (2011)
346,0.19578261691979018,0.17721689552724204,3,Séraphin: Heart of Stone (2002)
347,-0.03120790170404173,0.7457263314210483,0,Detective Dee: The Mystery of the Phantom Flame (2010)
348,0.39906284206236925,0.1383020997339272,3,Marie-Jo et ses 2 amours (2002)
349,0.28685456494038464,-0.760560156881324,0,Outside the Law (2010)
350,-0.3474254766951979,0.6161233131857877,4,Code Geass: Akito the Exiled 4 - From the Memories of Hatred (2015)
351,0.3653039669132911,0.7294493356414096,0,Caravaggio's Shadow (2022)
352,0.3854682958556756,0.28860118485427494,0,Vita da Carlo (2021)
353,0.4805917074148737,0.2968919839269637,0,Born in Flames (1983)
354,0.6543919745774914,0.40065797341894577,0,Return of the Hero (2018)
355,-0.0870500845916757,-0.4497748799881087,0,The Girl Next Door (2007)
356,-0.3577528511390349,-0.30611497072001653,0,The Smiles of Sad Men (2018)
357,-0.4261540094931508,0.5781876460713444,4,Exiled (2016)
358,-0.5374840870725419,0.5351707026740494,0,Flaming Star (1960)
359,0.3329116931559847,-0.7432587309882145,0,The Vanished (2018)
360,0.4706511581124286,-0.5487384659274719,0,District 13: Ultimatum (2009)
361,-0.2504750304653806,-0.6271638678974476,0,Master Z: The Ip Man Legacy (2018)
362,0.7568201816860781,-0.18069363599848803,0,The Bullet Vanishes (2012)
363,0.2359962749519997,-0.15048259589210813,3,The Secret of the Ant-Child (2011)
364,-0.062426757257693144,0.15063561159061462,4,L'enfant (2022)
365,0.18809268345427715,0.46617223890790643,0,Swann in Love (1984)
366,0.03401836780792148,-0.059084612093770285,3,Intimate Strangers (2018)
367,0.2711415477623299,-0.4434678084846522,0,The Witness (2018)
368,-0.13336570260499578,0.1993790555334113,0,Elles (1997)
